cell,celliso,iso,lon,lat,lpj
GLO.32605,PER.32605,PER,-70.75,-16.75,14101
GLO.32606,PER.32606,PER,-70.75,-16.25,14102
GLO.32607,PER.32607,PER,-70.75,-15.75,14103
GLO.32608,PER.32608,PER,-70.75,-15.25,14104
GLO.32609,PER.32609,PER,-70.75,-14.75,14105
GLO.32610,PER.32610,PER,-70.75,-14.25,14106
GLO.32611,PER.32611,PER,-70.75,-13.75,14107
GLO.32612,PER.32612,PER,-70.75,-13.25,14108
GLO.32613,PER.32613,PER,-70.75,-12.75,14109
GLO.32614,PER.32614,PER,-70.75,-12.25,14110
GLO.32615,PER.32615,PER,-70.75,-11.75,14111
GLO.32616,PER.32616,PER,-70.75,-11.25,14112
GLO.32617,PER.32617,PER,-70.75,-10.75,14113
GLO.32618,PER.32618,PER,-70.75,-10.25,14114
GLO.32619,PER.32619,PER,-70.75,-9.75,14115
GLO.32620,BRA.32620,BRA,-70.75,-9.25,14116
GLO.32621,BRA.32621,BRA,-70.75,-8.75,14117
GLO.32622,BRA.32622,BRA,-70.75,-8.25,14118
GLO.32623,BRA.32623,BRA,-70.75,-7.75,14119
GLO.32624,BRA.32624,BRA,-70.75,-7.25,14120
GLO.32625,BRA.32625,BRA,-70.75,-6.75,14121
GLO.32626,BRA.32626,BRA,-70.75,-6.25,14122
GLO.32627,BRA.32627,BRA,-70.75,-5.75,14123
GLO.32628,BRA.32628,BRA,-70.75,-5.25,14124
GLO.32629,BRA.32629,BRA,-70.75,-4.75,14125
GLO.32630,BRA.32630,BRA,-70.75,-4.25,14126
GLO.32631,PER.32631,PER,-70.75,-3.75,14127
GLO.32632,PER.32632,PER,-70.75,-3.25,14128
GLO.32633,PER.32633,PER,-70.75,-2.75,14129
GLO.32634,COL.32634,COL,-70.75,-2.25,14130
GLO.32635,COL.32635,COL,-70.75,-1.75,14131
GLO.32636,COL.32636,COL,-70.75,-1.25,14132
GLO.32637,COL.32637,COL,-70.75,-0.75,14133
GLO.32638,COL.32638,COL,-70.75,-0.25,14134
GLO.32639,COL.32639,COL,-70.75,0.25,14135
GLO.32640,COL.32640,COL,-70.75,0.75,14136
GLO.32641,COL.32641,COL,-70.75,1.25,14137
GLO.32642,COL.32642,COL,-70.75,1.75,14138
GLO.32643,COL.32643,COL,-70.75,2.25,14139
GLO.32644,COL.32644,COL,-70.75,2.75,14140
GLO.32645,COL.32645,COL,-70.75,3.25,14141
GLO.32646,COL.32646,COL,-70.75,3.75,14142
GLO.32647,COL.32647,COL,-70.75,4.25,14143
GLO.32648,COL.32648,COL,-70.75,4.75,14144
GLO.32649,COL.32649,COL,-70.75,5.25,14145
GLO.32650,COL.32650,COL,-70.75,5.75,14146
GLO.32651,COL.32651,COL,-70.75,6.25,14147
GLO.32652,COL.32652,COL,-70.75,6.75,14148
GLO.32653,VEN.32653,VEN,-70.75,7.25,14149
GLO.32654,VEN.32654,VEN,-70.75,7.75,14150
GLO.32655,VEN.32655,VEN,-70.75,8.25,14151
GLO.32656,VEN.32656,VEN,-70.75,8.75,14152
GLO.32657,VEN.32657,VEN,-70.75,9.25,14153
GLO.32658,VEN.32658,VEN,-70.75,9.75,14154
GLO.32659,VEN.32659,VEN,-70.75,10.25,14155
GLO.32660,VEN.32660,VEN,-70.75,10.75,14156
GLO.32661,VEN.32661,VEN,-70.75,11.25,14157
GLO.32662,DOM.32662,DOM,-70.75,18.75,14159
GLO.32663,DOM.32663,DOM,-70.75,19.25,14160
GLO.32664,DOM.32664,DOM,-70.75,19.75,14161
GLO.32665,CHL.32665,CHL,-70.25,-54.75,14233
GLO.32666,CHL.32666,CHL,-70.25,-54.25,14234
GLO.32667,CHL.32667,CHL,-70.25,-53.25,14236
GLO.32668,CHL.32668,CHL,-70.25,-52.75,14237
GLO.32669,CHL.32669,CHL,-70.25,-52.25,14238
GLO.32670,ARG.32670,ARG,-70.25,-51.75,14239
GLO.32671,ARG.32671,ARG,-70.25,-51.25,14240
GLO.32672,ARG.32672,ARG,-70.25,-50.75,14241
GLO.32673,ARG.32673,ARG,-70.25,-50.25,14242
GLO.32674,ARG.32674,ARG,-70.25,-49.75,14243
GLO.32675,ARG.32675,ARG,-70.25,-49.25,14244
GLO.32676,ARG.32676,ARG,-70.25,-48.75,14245
GLO.32677,ARG.32677,ARG,-70.25,-48.25,14246
GLO.32678,ARG.32678,ARG,-70.25,-47.75,14247
GLO.32679,ARG.32679,ARG,-70.25,-47.25,14248
GLO.32680,ARG.32680,ARG,-70.25,-46.75,14249
GLO.32681,ARG.32681,ARG,-70.25,-46.25,14250
GLO.32682,ARG.32682,ARG,-70.25,-45.75,14251
GLO.32683,ARG.32683,ARG,-70.25,-45.25,14252
GLO.32684,ARG.32684,ARG,-70.25,-44.75,14253
GLO.32685,ARG.32685,ARG,-70.25,-44.25,14254
GLO.32686,ARG.32686,ARG,-70.25,-43.75,14255
GLO.32687,ARG.32687,ARG,-70.25,-43.25,14256
GLO.32688,ARG.32688,ARG,-70.25,-42.75,14257
GLO.32689,ARG.32689,ARG,-70.25,-42.25,14258
GLO.32690,ARG.32690,ARG,-70.25,-41.75,14259
GLO.32691,ARG.32691,ARG,-70.25,-41.25,14260
GLO.32692,ARG.32692,ARG,-70.25,-40.75,14261
GLO.32693,ARG.32693,ARG,-70.25,-40.25,14262
GLO.32694,ARG.32694,ARG,-70.25,-39.75,14263
GLO.32695,ARG.32695,ARG,-70.25,-39.25,14264
GLO.32696,ARG.32696,ARG,-70.25,-38.75,14265
GLO.32697,ARG.32697,ARG,-70.25,-38.25,14266
GLO.32698,ARG.32698,ARG,-70.25,-37.75,14267
GLO.32699,ARG.32699,ARG,-70.25,-37.25,14268
GLO.32700,ARG.32700,ARG,-70.25,-36.75,14269
GLO.32701,ARG.32701,ARG,-70.25,-36.25,14270
GLO.32702,ARG.32702,ARG,-70.25,-35.75,14271
GLO.32703,ARG.32703,ARG,-70.25,-35.25,14272
GLO.32704,ARG.32704,ARG,-70.25,-34.75,14273
GLO.32705,CHL.32705,CHL,-70.25,-34.25,14274
GLO.32706,CHL.32706,CHL,-70.25,-33.75,14275
GLO.32707,CHL.32707,CHL,-70.25,-33.25,14276
GLO.32708,CHL.32708,CHL,-70.25,-32.75,14277
GLO.32709,ARG.32709,ARG,-70.25,-32.25,14278
GLO.32710,ARG.32710,ARG,-70.25,-31.75,14279
GLO.32711,ARG.32711,ARG,-70.25,-31.25,14280
GLO.32712,CHL.32712,CHL,-70.25,-30.75,14281
GLO.32713,CHL.32713,CHL,-70.25,-30.25,14282
GLO.32714,CHL.32714,CHL,-70.25,-29.75,14283
GLO.32715,CHL.32715,CHL,-70.25,-29.25,14284
GLO.32716,CHL.32716,CHL,-70.25,-28.75,14285
GLO.32717,CHL.32717,CHL,-70.25,-28.25,14286
GLO.32718,CHL.32718,CHL,-70.25,-27.75,14287
GLO.32719,CHL.32719,CHL,-70.25,-27.25,14288
GLO.32720,CHL.32720,CHL,-70.25,-26.75,14289
GLO.32721,CHL.32721,CHL,-70.25,-26.25,14290
GLO.32722,CHL.32722,CHL,-70.25,-25.75,14291
GLO.32723,CHL.32723,CHL,-70.25,-25.25,14292
GLO.32724,CHL.32724,CHL,-70.25,-24.75,14293
GLO.32725,CHL.32725,CHL,-70.25,-24.25,14294
GLO.32726,CHL.32726,CHL,-70.25,-23.75,14295
GLO.32727,CHL.32727,CHL,-70.25,-23.25,14296
GLO.32728,CHL.32728,CHL,-70.25,-22.75,14297
GLO.32729,CHL.32729,CHL,-70.25,-22.25,14298
GLO.32730,CHL.32730,CHL,-70.25,-19.25,14304
GLO.32731,CHL.32731,CHL,-70.25,-18.75,14305
GLO.32732,PER.32732,PER,-70.25,-18.25,14306
GLO.32733,PER.32733,PER,-70.25,-17.75,14307
GLO.32734,PER.32734,PER,-70.25,-17.25,14308
GLO.32735,PER.32735,PER,-70.25,-16.75,14309
GLO.32736,PER.32736,PER,-70.25,-16.25,14310
GLO.32737,PER.32737,PER,-70.25,-15.75,14311
GLO.32738,PER.32738,PER,-70.25,-15.25,14312
GLO.32739,PER.32739,PER,-70.25,-14.75,14313
GLO.32740,PER.32740,PER,-70.25,-14.25,14314
GLO.32741,PER.32741,PER,-70.25,-13.75,14315
GLO.32742,PER.32742,PER,-70.25,-13.25,14316
GLO.32743,PER.32743,PER,-70.25,-12.75,14317
GLO.32744,PER.32744,PER,-70.25,-12.25,14318
GLO.32745,PER.32745,PER,-70.25,-11.75,14319
GLO.32746,PER.32746,PER,-70.25,-11.25,14320
GLO.32747,BRA.32747,BRA,-70.25,-10.75,14321
GLO.32748,BRA.32748,BRA,-70.25,-10.25,14322
GLO.32749,BRA.32749,BRA,-70.25,-9.75,14323
GLO.32750,BRA.32750,BRA,-70.25,-9.25,14324
GLO.32751,BRA.32751,BRA,-70.25,-8.75,14325
GLO.32752,BRA.32752,BRA,-70.25,-8.25,14326
GLO.32753,BRA.32753,BRA,-70.25,-7.75,14327
GLO.32754,BRA.32754,BRA,-70.25,-7.25,14328
GLO.32755,BRA.32755,BRA,-70.25,-6.75,14329
GLO.32756,BRA.32756,BRA,-70.25,-6.25,14330
GLO.32757,BRA.32757,BRA,-70.25,-5.75,14331
GLO.32758,BRA.32758,BRA,-70.25,-5.25,14332
GLO.32759,BRA.32759,BRA,-70.25,-4.75,14333
GLO.32760,BRA.32760,BRA,-70.25,-4.25,14334
GLO.32761,COL.32761,COL,-70.25,-3.75,14335
GLO.32762,COL.32762,COL,-70.25,-3.25,14336
GLO.32763,PER.32763,PER,-70.25,-2.75,14337
GLO.32764,COL.32764,COL,-70.25,-2.25,14338
GLO.32765,COL.32765,COL,-70.25,-1.75,14339
GLO.32766,COL.32766,COL,-70.25,-1.25,14340
GLO.32767,COL.32767,COL,-70.25,-0.75,14341
GLO.32768,COL.32768,COL,-70.25,-0.25,14342
GLO.32769,COL.32769,COL,-70.25,0.25,14343
GLO.32770,COL.32770,COL,-70.25,0.75,14344
GLO.32771,COL.32771,COL,-70.25,1.25,14345
GLO.32772,COL.32772,COL,-70.25,1.75,14346
GLO.32773,COL.32773,COL,-70.25,2.25,14347
GLO.32774,COL.32774,COL,-70.25,2.75,14348
GLO.32775,COL.32775,COL,-70.25,3.25,14349
GLO.32776,COL.32776,COL,-70.25,3.75,14350
GLO.32777,COL.32777,COL,-70.25,4.25,14351
GLO.32778,COL.32778,COL,-70.25,4.75,14352
GLO.32779,COL.32779,COL,-70.25,5.25,14353
GLO.32780,COL.32780,COL,-70.25,5.75,14354
GLO.32781,COL.32781,COL,-70.25,6.25,14355
GLO.32782,COL.32782,COL,-70.25,6.75,14356
GLO.32783,VEN.32783,VEN,-70.25,7.25,14357
GLO.32784,VEN.32784,VEN,-70.25,7.75,14358
GLO.32785,VEN.32785,VEN,-70.25,8.25,14359
GLO.32786,VEN.32786,VEN,-70.25,8.75,14360
GLO.32787,VEN.32787,VEN,-70.25,9.25,14361
GLO.32788,VEN.32788,VEN,-70.25,9.75,14362
GLO.32789,VEN.32789,VEN,-70.25,10.25,14363
GLO.32790,VEN.32790,VEN,-70.25,10.75,14364
GLO.32791,VEN.32791,VEN,-70.25,11.25,14365
GLO.32792,DOM.32792,DOM,-70.25,18.25,14368
GLO.32793,DOM.32793,DOM,-70.25,18.75,14369
GLO.32794,DOM.32794,DOM,-70.25,19.25,14370
GLO.32795,DOM.32795,DOM,-70.25,19.75,14371
GLO.32796,CHL.32796,CHL,-69.75,-55.25,14441
GLO.32797,CHL.32797,CHL,-69.75,-54.75,14442
GLO.32798,CHL.32798,CHL,-69.75,-54.25,14443
GLO.32799,CHL.32799,CHL,-69.75,-53.75,14444
GLO.32800,CHL.32800,CHL,-69.75,-53.25,14445
GLO.32801,CHL.32801,CHL,-69.75,-52.75,14446
GLO.32802,CHL.32802,CHL,-69.75,-52.25,14447
GLO.32803,ARG.32803,ARG,-69.75,-51.75,14448
GLO.32804,ARG.32804,ARG,-69.75,-51.25,14449
GLO.32805,ARG.32805,ARG,-69.75,-50.75,14450
GLO.32806,ARG.32806,ARG,-69.75,-50.25,14451
GLO.32807,ARG.32807,ARG,-69.75,-49.75,14452
GLO.32808,ARG.32808,ARG,-69.75,-49.25,14453
GLO.32809,ARG.32809,ARG,-69.75,-48.75,14454
GLO.32810,ARG.32810,ARG,-69.75,-48.25,14455
GLO.32811,ARG.32811,ARG,-69.75,-47.75,14456
GLO.32812,ARG.32812,ARG,-69.75,-47.25,14457
GLO.32813,ARG.32813,ARG,-69.75,-46.75,14458
GLO.32814,ARG.32814,ARG,-69.75,-46.25,14459
GLO.32815,ARG.32815,ARG,-69.75,-45.75,14460
GLO.32816,ARG.32816,ARG,-69.75,-45.25,14461
GLO.32817,ARG.32817,ARG,-69.75,-44.75,14462
GLO.32818,ARG.32818,ARG,-69.75,-44.25,14463
GLO.32819,ARG.32819,ARG,-69.75,-43.75,14464
GLO.32820,ARG.32820,ARG,-69.75,-43.25,14465
GLO.32821,ARG.32821,ARG,-69.75,-42.75,14466
GLO.32822,ARG.32822,ARG,-69.75,-42.25,14467
GLO.32823,ARG.32823,ARG,-69.75,-41.75,14468
GLO.32824,ARG.32824,ARG,-69.75,-41.25,14469
GLO.32825,ARG.32825,ARG,-69.75,-40.75,14470
GLO.32826,ARG.32826,ARG,-69.75,-40.25,14471
GLO.32827,ARG.32827,ARG,-69.75,-39.75,14472
GLO.32828,ARG.32828,ARG,-69.75,-39.25,14473
GLO.32829,ARG.32829,ARG,-69.75,-38.75,14474
GLO.32830,ARG.32830,ARG,-69.75,-38.25,14475
GLO.32831,ARG.32831,ARG,-69.75,-37.75,14476
GLO.32832,ARG.32832,ARG,-69.75,-37.25,14477
GLO.32833,ARG.32833,ARG,-69.75,-36.75,14478
GLO.32834,ARG.32834,ARG,-69.75,-36.25,14479
GLO.32835,ARG.32835,ARG,-69.75,-35.75,14480
GLO.32836,ARG.32836,ARG,-69.75,-35.25,14481
GLO.32837,ARG.32837,ARG,-69.75,-34.75,14482
GLO.32838,ARG.32838,ARG,-69.75,-34.25,14483
GLO.32839,ARG.32839,ARG,-69.75,-33.75,14484
GLO.32840,ARG.32840,ARG,-69.75,-33.25,14485
GLO.32841,ARG.32841,ARG,-69.75,-32.75,14486
GLO.32842,ARG.32842,ARG,-69.75,-32.25,14487
GLO.32843,ARG.32843,ARG,-69.75,-31.75,14488
GLO.32844,ARG.32844,ARG,-69.75,-31.25,14489
GLO.32845,ARG.32845,ARG,-69.75,-30.75,14490
GLO.32846,ARG.32846,ARG,-69.75,-30.25,14491
GLO.32847,ARG.32847,ARG,-69.75,-29.75,14492
GLO.32848,ARG.32848,ARG,-69.75,-29.25,14493
GLO.32849,CHL.32849,CHL,-69.75,-28.75,14494
GLO.32850,CHL.32850,CHL,-69.75,-28.25,14495
GLO.32851,CHL.32851,CHL,-69.75,-27.75,14496
GLO.32852,CHL.32852,CHL,-69.75,-27.25,14497
GLO.32853,CHL.32853,CHL,-69.75,-26.75,14498
GLO.32854,CHL.32854,CHL,-69.75,-26.25,14499
GLO.32855,CHL.32855,CHL,-69.75,-25.75,14500
GLO.32856,CHL.32856,CHL,-69.75,-25.25,14501
GLO.32857,CHL.32857,CHL,-69.75,-24.75,14502
GLO.32858,CHL.32858,CHL,-69.75,-24.25,14503
GLO.32859,CHL.32859,CHL,-69.75,-23.75,14504
GLO.32860,CHL.32860,CHL,-69.75,-23.25,14505
GLO.32861,CHL.32861,CHL,-69.75,-22.75,14506
GLO.32862,CHL.32862,CHL,-69.75,-22.25,14507
GLO.32863,CHL.32863,CHL,-69.75,-21.75,14508
GLO.32864,CHL.32864,CHL,-69.75,-21.25,14509
GLO.32865,CHL.32865,CHL,-69.75,-20.75,14510
GLO.32866,CHL.32866,CHL,-69.75,-20.25,14511
GLO.32867,CHL.32867,CHL,-69.75,-19.75,14512
GLO.32868,CHL.32868,CHL,-69.75,-19.25,14513
GLO.32869,CHL.32869,CHL,-69.75,-18.75,14514
GLO.32870,CHL.32870,CHL,-69.75,-18.25,14515
GLO.32871,PER.32871,PER,-69.75,-17.75,14516
GLO.32872,PER.32872,PER,-69.75,-17.25,14517
GLO.32873,PER.32873,PER,-69.75,-16.75,14518
GLO.32874,PER.32874,PER,-69.75,-16.25,14519
GLO.32875,PER.32875,PER,-69.75,-15.25,14521
GLO.32876,PER.32876,PER,-69.75,-14.75,14522
GLO.32877,PER.32877,PER,-69.75,-14.25,14523
GLO.32878,PER.32878,PER,-69.75,-13.75,14524
GLO.32879,PER.32879,PER,-69.75,-13.25,14525
GLO.32880,PER.32880,PER,-69.75,-12.75,14526
GLO.32881,PER.32881,PER,-69.75,-12.25,14527
GLO.32882,PER.32882,PER,-69.75,-11.75,14528
GLO.32883,PER.32883,PER,-69.75,-11.25,14529
GLO.32884,BRA.32884,BRA,-69.75,-10.75,14530
GLO.32885,BRA.32885,BRA,-69.75,-10.25,14531
GLO.32886,BRA.32886,BRA,-69.75,-9.75,14532
GLO.32887,BRA.32887,BRA,-69.75,-9.25,14533
GLO.32888,BRA.32888,BRA,-69.75,-8.75,14534
GLO.32889,BRA.32889,BRA,-69.75,-8.25,14535
GLO.32890,BRA.32890,BRA,-69.75,-7.75,14536
GLO.32891,BRA.32891,BRA,-69.75,-7.25,14537
GLO.32892,BRA.32892,BRA,-69.75,-6.75,14538
GLO.32893,BRA.32893,BRA,-69.75,-6.25,14539
GLO.32894,BRA.32894,BRA,-69.75,-5.75,14540
GLO.32895,BRA.32895,BRA,-69.75,-5.25,14541
GLO.32896,BRA.32896,BRA,-69.75,-4.75,14542
GLO.32897,BRA.32897,BRA,-69.75,-4.25,14543
GLO.32898,BRA.32898,BRA,-69.75,-3.75,14544
GLO.32899,BRA.32899,BRA,-69.75,-3.25,14545
GLO.32900,COL.32900,COL,-69.75,-2.75,14546
GLO.32901,COL.32901,COL,-69.75,-2.25,14547
GLO.32902,COL.32902,COL,-69.75,-1.75,14548
GLO.32903,COL.32903,COL,-69.75,-1.25,14549
GLO.32904,COL.32904,COL,-69.75,-0.75,14550
GLO.32905,BRA.32905,BRA,-69.75,-0.25,14551
GLO.32906,BRA.32906,BRA,-69.75,0.25,14552
GLO.32907,COL.32907,COL,-69.75,0.75,14553
GLO.32908,BRA.32908,BRA,-69.75,1.25,14554
GLO.32909,COL.32909,COL,-69.75,1.75,14555
GLO.32910,COL.32910,COL,-69.75,2.25,14556
GLO.32911,COL.32911,COL,-69.75,2.75,14557
GLO.32912,COL.32912,COL,-69.75,3.25,14558
GLO.32913,COL.32913,COL,-69.75,3.75,14559
GLO.32914,COL.32914,COL,-69.75,4.25,14560
GLO.32915,COL.32915,COL,-69.75,4.75,14561
GLO.32916,COL.32916,COL,-69.75,5.25,14562
GLO.32917,COL.32917,COL,-69.75,5.75,14563
GLO.32918,COL.32918,COL,-69.75,6.25,14564
GLO.32919,VEN.32919,VEN,-69.75,6.75,14565
GLO.32920,VEN.32920,VEN,-69.75,7.25,14566
GLO.32921,VEN.32921,VEN,-69.75,7.75,14567
GLO.32922,VEN.32922,VEN,-69.75,8.25,14568
GLO.32923,VEN.32923,VEN,-69.75,8.75,14569
GLO.32924,VEN.32924,VEN,-69.75,9.25,14570
GLO.32925,VEN.32925,VEN,-69.75,9.75,14571
GLO.32926,VEN.32926,VEN,-69.75,10.25,14572
GLO.32927,VEN.32927,VEN,-69.75,10.75,14573
GLO.32928,VEN.32928,VEN,-69.75,11.25,14574
GLO.32929,DOM.32929,DOM,-69.75,18.75,14577
GLO.32930,DOM.32930,DOM,-69.75,19.25,14578
GLO.32931,CHL.32931,CHL,-69.25,-55.25,14647
GLO.32932,CHL.32932,CHL,-69.25,-54.75,14648
GLO.32933,CHL.32933,CHL,-69.25,-54.25,14649
GLO.32934,CHL.32934,CHL,-69.25,-53.75,14650
GLO.32935,CHL.32935,CHL,-69.25,-53.25,14651
GLO.32936,CHL.32936,CHL,-69.25,-52.75,14652
GLO.32937,ARG.32937,ARG,-69.25,-52.25,14653
GLO.32938,ARG.32938,ARG,-69.25,-51.75,14654
GLO.32939,ARG.32939,ARG,-69.25,-51.25,14655
GLO.32940,ARG.32940,ARG,-69.25,-50.75,14656
GLO.32941,ARG.32941,ARG,-69.25,-50.25,14657
GLO.32942,ARG.32942,ARG,-69.25,-49.75,14658
GLO.32943,ARG.32943,ARG,-69.25,-49.25,14659
GLO.32944,ARG.32944,ARG,-69.25,-48.75,14660
GLO.32945,ARG.32945,ARG,-69.25,-48.25,14661
GLO.32946,ARG.32946,ARG,-69.25,-47.75,14662
GLO.32947,ARG.32947,ARG,-69.25,-47.25,14663
GLO.32948,ARG.32948,ARG,-69.25,-46.75,14664
GLO.32949,ARG.32949,ARG,-69.25,-46.25,14665
GLO.32950,ARG.32950,ARG,-69.25,-45.75,14666
GLO.32951,ARG.32951,ARG,-69.25,-45.25,14667
GLO.32952,ARG.32952,ARG,-69.25,-44.75,14668
GLO.32953,ARG.32953,ARG,-69.25,-44.25,14669
GLO.32954,ARG.32954,ARG,-69.25,-43.75,14670
GLO.32955,ARG.32955,ARG,-69.25,-43.25,14671
GLO.32956,ARG.32956,ARG,-69.25,-42.75,14672
GLO.32957,ARG.32957,ARG,-69.25,-42.25,14673
GLO.32958,ARG.32958,ARG,-69.25,-41.75,14674
GLO.32959,ARG.32959,ARG,-69.25,-41.25,14675
GLO.32960,ARG.32960,ARG,-69.25,-40.75,14676
GLO.32961,ARG.32961,ARG,-69.25,-40.25,14677
GLO.32962,ARG.32962,ARG,-69.25,-39.75,14678
GLO.32963,ARG.32963,ARG,-69.25,-39.25,14679
GLO.32964,ARG.32964,ARG,-69.25,-38.75,14680
GLO.32965,ARG.32965,ARG,-69.25,-38.25,14681
GLO.32966,ARG.32966,ARG,-69.25,-37.75,14682
GLO.32967,ARG.32967,ARG,-69.25,-37.25,14683
GLO.32968,ARG.32968,ARG,-69.25,-36.75,14684
GLO.32969,ARG.32969,ARG,-69.25,-36.25,14685
GLO.32970,ARG.32970,ARG,-69.25,-35.75,14686
GLO.32971,ARG.32971,ARG,-69.25,-35.25,14687
GLO.32972,ARG.32972,ARG,-69.25,-34.75,14688
GLO.32973,ARG.32973,ARG,-69.25,-34.25,14689
GLO.32974,ARG.32974,ARG,-69.25,-33.75,14690
GLO.32975,ARG.32975,ARG,-69.25,-33.25,14691
GLO.32976,ARG.32976,ARG,-69.25,-32.75,14692
GLO.32977,ARG.32977,ARG,-69.25,-32.25,14693
GLO.32978,ARG.32978,ARG,-69.25,-31.75,14694
GLO.32979,ARG.32979,ARG,-69.25,-31.25,14695
GLO.32980,ARG.32980,ARG,-69.25,-30.75,14696
GLO.32981,ARG.32981,ARG,-69.25,-30.25,14697
GLO.32982,ARG.32982,ARG,-69.25,-29.75,14698
GLO.32983,ARG.32983,ARG,-69.25,-29.25,14699
GLO.32984,ARG.32984,ARG,-69.25,-28.75,14700
GLO.32985,ARG.32985,ARG,-69.25,-28.25,14701
GLO.32986,CHL.32986,CHL,-69.25,-27.75,14702
GLO.32987,CHL.32987,CHL,-69.25,-27.25,14703
GLO.32988,CHL.32988,CHL,-69.25,-26.75,14704
GLO.32989,CHL.32989,CHL,-69.25,-26.25,14705
GLO.32990,CHL.32990,CHL,-69.25,-25.75,14706
GLO.32991,CHL.32991,CHL,-69.25,-25.25,14707
GLO.32992,CHL.32992,CHL,-69.25,-24.75,14708
GLO.32993,CHL.32993,CHL,-69.25,-24.25,14709
GLO.32994,CHL.32994,CHL,-69.25,-23.75,14710
GLO.32995,CHL.32995,CHL,-69.25,-23.25,14711
GLO.32996,CHL.32996,CHL,-69.25,-22.75,14712
GLO.32997,CHL.32997,CHL,-69.25,-22.25,14713
GLO.32998,CHL.32998,CHL,-69.25,-21.75,14714
GLO.32999,CHL.32999,CHL,-69.25,-21.25,14715
GLO.33000,CHL.33000,CHL,-69.25,-20.75,14716
GLO.33001,CHL.33001,CHL,-69.25,-20.25,14717
GLO.33002,CHL.33002,CHL,-69.25,-19.75,14718
GLO.33003,CHL.33003,CHL,-69.25,-19.25,14719
GLO.33004,CHL.33004,CHL,-69.25,-18.75,14720
GLO.33005,CHL.33005,CHL,-69.25,-18.25,14721
GLO.33006,BOL.33006,BOL,-69.25,-17.75,14722
GLO.33007,BOL.33007,BOL,-69.25,-17.25,14723
GLO.33008,PER.33008,PER,-69.25,-16.75,14724
GLO.33009,PER.33009,PER,-69.25,-16.25,14725
GLO.33010,PER.33010,PER,-69.25,-15.25,14727
GLO.33011,BOL.33011,BOL,-69.25,-14.75,14728
GLO.33012,PER.33012,PER,-69.25,-14.25,14729
GLO.33013,PER.33013,PER,-69.25,-13.75,14730
GLO.33014,PER.33014,PER,-69.25,-13.25,14731
GLO.33015,PER.33015,PER,-69.25,-12.75,14732
GLO.33016,PER.33016,PER,-69.25,-12.25,14733
GLO.33017,PER.33017,PER,-69.25,-11.75,14734
GLO.33018,BOL.33018,BOL,-69.25,-11.25,14735
GLO.33019,BRA.33019,BRA,-69.25,-10.75,14736
GLO.33020,BRA.33020,BRA,-69.25,-10.25,14737
GLO.33021,BRA.33021,BRA,-69.25,-9.75,14738
GLO.33022,BRA.33022,BRA,-69.25,-9.25,14739
GLO.33023,BRA.33023,BRA,-69.25,-8.75,14740
GLO.33024,BRA.33024,BRA,-69.25,-8.25,14741
GLO.33025,BRA.33025,BRA,-69.25,-7.75,14742
GLO.33026,BRA.33026,BRA,-69.25,-7.25,14743
GLO.33027,BRA.33027,BRA,-69.25,-6.75,14744
GLO.33028,BRA.33028,BRA,-69.25,-6.25,14745
GLO.33029,BRA.33029,BRA,-69.25,-5.75,14746
GLO.33030,BRA.33030,BRA,-69.25,-5.25,14747
GLO.33031,BRA.33031,BRA,-69.25,-4.75,14748
GLO.33032,BRA.33032,BRA,-69.25,-4.25,14749
GLO.33033,BRA.33033,BRA,-69.25,-3.75,14750
GLO.33034,BRA.33034,BRA,-69.25,-3.25,14751
GLO.33035,BRA.33035,BRA,-69.25,-2.75,14752
GLO.33036,BRA.33036,BRA,-69.25,-2.25,14753
GLO.33037,BRA.33037,BRA,-69.25,-1.75,14754
GLO.33038,BRA.33038,BRA,-69.25,-1.25,14755
GLO.33039,BRA.33039,BRA,-69.25,-0.75,14756
GLO.33040,BRA.33040,BRA,-69.25,-0.25,14757
GLO.33041,BRA.33041,BRA,-69.25,0.25,14758
GLO.33042,BRA.33042,BRA,-69.25,0.75,14759
GLO.33043,BRA.33043,BRA,-69.25,1.25,14760
GLO.33044,COL.33044,COL,-69.25,1.75,14761
GLO.33045,COL.33045,COL,-69.25,2.25,14762
GLO.33046,COL.33046,COL,-69.25,2.75,14763
GLO.33047,COL.33047,COL,-69.25,3.25,14764
GLO.33048,COL.33048,COL,-69.25,3.75,14765
GLO.33049,COL.33049,COL,-69.25,4.25,14766
GLO.33050,COL.33050,COL,-69.25,4.75,14767
GLO.33051,COL.33051,COL,-69.25,5.25,14768
GLO.33052,COL.33052,COL,-69.25,5.75,14769
GLO.33053,VEN.33053,VEN,-69.25,6.25,14770
GLO.33054,VEN.33054,VEN,-69.25,6.75,14771
GLO.33055,VEN.33055,VEN,-69.25,7.25,14772
GLO.33056,VEN.33056,VEN,-69.25,7.75,14773
GLO.33057,VEN.33057,VEN,-69.25,8.25,14774
GLO.33058,VEN.33058,VEN,-69.25,8.75,14775
GLO.33059,VEN.33059,VEN,-69.25,9.25,14776
GLO.33060,VEN.33060,VEN,-69.25,9.75,14777
GLO.33061,VEN.33061,VEN,-69.25,10.25,14778
GLO.33062,VEN.33062,VEN,-69.25,10.75,14779
GLO.33063,VEN.33063,VEN,-69.25,11.25,14780
GLO.33064,DOM.33064,DOM,-69.25,18.75,14783
GLO.33065,CHL.33065,CHL,-68.75,-55.25,14849
GLO.33066,CHL.33066,CHL,-68.75,-54.75,14850
